Counter(/arm_trajectory_controller/follow_joint_trajectory/status),Counter(/arm_trajectory_controller/state),Counter(/battery),Counter(/detected_objects),Counter(/diagnostics),Counter(/execute_trajectory/status),Counter(/find_object_node/bw),Counter(/find_object_node/bw/compressed),Counter(/find_object_node/bw/compressedDepth/parameter_descriptions),Counter(/find_object_node/bw/theora/parameter_descriptions),Counter(/find_object_node/hsv_filterd),Counter(/find_object_node/hsv_filterd/compressed),Counter(/find_object_node/hsv_filterd/compressedDepth/parameter_updates),Counter(/find_object_node/hsv_filterd/theora),Counter(/find_object_node/hsv_filterd/theora/parameter_updates),Counter(/find_object_node/object_pose),Counter(/find_object_node/result),Counter(/find_object_node/result/compressed),Counter(/find_object_node/result/compressed/parameter_descriptions),Counter(/find_object_node/result/compressedDepth/parameter_descriptions),Counter(/find_object_node/result/theora),Counter(/gps/fix),Counter(/gripper_controller/current_gap),Counter(/gripper_controller/gripper_cmd/status),Counter(/imu/data),Counter(/imu/magnetic),Counter(/joint_states),Counter(/kinect2/bond),Counter(/kinect2/hd/camera_info),Counter(/kinect2/hd/image_color/compressed),Counter(/kinect2/hd/image_color_rect/compressed),Counter(/kinect2/hd/image_depth_rect),Counter(/kinect2/hd/image_depth_rect/compressed),Counter(/kinect2/hd/image_mono),Counter(/kinect2/hd/image_mono/compressed),Counter(/kinect2/hd/image_mono_rect),Counter(/kinect2/hd/image_mono_rect/compressed),Counter(/kinect2/qhd/camera_info),Counter(/kinect2/qhd/image_color),Counter(/kinect2/qhd/image_color/compressed),Counter(/kinect2/qhd/image_color_rect),Counter(/kinect2/qhd/image_color_rect/compressed),Counter(/kinect2/qhd/image_depth_rect),Counter(/kinect2/qhd/image_depth_rect/compressed),Counter(/kinect2/qhd/image_mono),Counter(/kinect2/qhd/image_mono/compressed),Counter(/kinect2/qhd/image_mono_rect),Counter(/kinect2/qhd/image_mono_rect/compressed),Counter(/kinect2/sd/camera_info),Counter(/kinect2/sd/image_color_rect),Counter(/kinect2/sd/image_color_rect/compressed),Counter(/kinect2/sd/image_depth),Counter(/kinect2/sd/image_depth/compressed),Counter(/kinect2/sd/image_depth_rect),Counter(/kinect2/sd/image_depth_rect/compressed),Counter(/kinect2/sd/image_ir),Counter(/kinect2/sd/image_ir/compressed),Counter(/kinect2/sd/image_ir_rect),Counter(/kinect2/sd/image_ir_rect/compressed),Counter(/mobile_base_controller/odom),Counter(/mobile_base_controller/parameter_updates),Counter(/move_group/display_planned_path),Counter(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_updates),Counter(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Counter(/pan_tilt_trajectory_controller/follow_joint_trajectory/status),Counter(/pan_tilt_trajectory_controller/state),Counter(/pickup/status),Counter(/place/status),Counter(/ric/emergency),Counter(/ric/torso/command),Counter(/ric/torso/feedback),Counter(/rosout),Counter(/rosout_agg),Counter(/tf),Counter(/torso_effort_controller/command),Counter(/torso_effort_controller/state),Counter(/urf/front)
0,0,0,0,0,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,4,0,0,41,40,0,8,2,2,2,2,2,0,1,2,2,2,2,2,1,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,4,0,4,4,4,48,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,2,2,1,1,1,0,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,8
0,0,0,0,0,5,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,1,1,1,2,2,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,50,0,0,10
0,0,0,0,1,5,2,2,0,0,1,1,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,48,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,7
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,1,1,1,2,2,0,0,1,1,1,1,1,1,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,50,0,0,7
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,4,0,0,40,40,0,8,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,4,0,4,4,4,47,0,0,8
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,41,0,8,2,2,2,1,1,0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,10
0,0,0,0,1,6,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,1,1,1,2,2,1,0,1,1,1,1,0,0,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,11,11,48,0,0,9
0,0,0,0,0,4,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,40,40,0,8,2,2,2,1,2,0,1,2,2,2,2,2,0,0,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,48,0,0,9
0,0,0,0,1,5,2,2,0,0,1,1,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,7,2,2,1,0,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,50,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,49,0,0,10
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,4,0,0,41,41,0,8,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,4,0,4,8,8,48,0,0,10
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,5,0,0,42,41,0,8,2,2,2,2,1,0,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,49,0,0,6
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,2,2,2,1,1,0,0,2,2,2,2,2,0,0,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,49,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,5,0,0,41,40,0,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,9
0,0,0,0,0,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,5,0,0,41,41,0,8,2,2,2,2,2,0,0,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,4,4,49,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,1,2,1,1,0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,49,0,0,10
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,9,9,50,0,0,9
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,4,4,49,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,50,0,0,7
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,2,1,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,8
0,0,0,0,1,5,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,42,41,0,8,1,1,1,2,2,0,0,1,1,1,1,1,0,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,49,0,0,7
0,0,0,0,1,5,2,2,0,0,1,1,0,2,0,2,2,1,0,0,2,5,0,0,43,42,0,8,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,50,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,1,1,1,2,2,0,1,1,1,1,1,1,0,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,1,1,2,0,0,1,5,0,0,42,42,0,8,2,2,2,2,2,1,2,2,2,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,7
0,0,0,0,1,4,1,1,0,0,1,1,0,1,0,2,2,1,0,0,2,5,0,0,41,42,0,8,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4,0,0,0,4,4,3,0,4,6,6,48,0,0,8
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,4,0,0,42,42,0,8,2,2,2,1,1,0,0,2,2,2,2,2,0,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,5,0,0,43,43,0,8,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,9,9,49,0,0,10
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,5,0,0,41,41,0,8,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,6,6,49,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,48,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,2,2,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,48,0,0,8
0,0,0,0,0,5,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,48,0,0,8
0,0,0,0,1,5,2,2,0,0,1,1,0,2,0,2,2,2,0,0,2,5,0,0,43,42,0,8,2,2,2,1,1,0,1,2,2,2,2,0,0,0,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,40,42,0,8,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,5,0,0,42,41,0,8,1,1,1,2,2,0,0,1,1,1,1,1,0,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,49,0,0,8
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,5,0,0,42,42,0,8,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,4,4,50,0,0,8
0,0,0,0,1,4,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,41,0,8,2,2,2,1,1,0,0,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0,4,4,4,0,4,8,8,49,0,0,8
0,0,0,0,0,4,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,5,0,0,40,41,0,8,1,1,1,2,2,1,1,1,1,1,1,1,0,0,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,4,0,0,0,4,4,4,0,4,11,11,49,0,0,8
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,4,0,0,42,42,0,8,2,2,2,0,2,0,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,4,4,49,0,0,10
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,1,0,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,1,1,1,0,2,1,1,1,1,1,1,0,0,0,2,2,1,1,1,1,2,2,2,2,1,0,1,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,48,0,0,9
0,0,0,0,0,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,4,4,49,0,0,10
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,9,9,50,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,2,2,0,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,48,0,0,8
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,50,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,49,0,0,6
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,43,42,0,8,2,2,2,2,2,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,48,0,0,7
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,41,40,0,8,1,0,1,2,2,0,0,1,1,1,1,1,0,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,48,0,0,10
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,1,2,1,0,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,4,0,0,42,43,0,8,2,2,2,1,1,0,1,2,2,2,2,1,1,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,49,0,0,8
0,0,0,0,0,5,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,40,40,0,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,47,0,0,9
0,0,0,0,1,5,2,2,0,0,1,1,0,2,0,2,2,2,0,0,2,5,0,0,41,41,0,8,2,2,2,2,2,1,1,2,1,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,48,0,0,8
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,4,0,0,42,42,0,8,1,2,2,0,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,4,0,4,11,11,50,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,41,0,8,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,7
0,0,0,0,0,4,2,2,0,0,2,2,0,2,0,1,1,1,0,0,1,4,0,0,41,41,0,8,2,1,1,2,1,0,1,2,2,2,2,0,1,0,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,4,0,0,0,4,4,4,0,4,8,8,48,0,0,8
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,6,6,50,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,10
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,5,0,0,42,42,0,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,9,9,50,0,0,9
0,0,0,0,0,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,5,0,0,42,42,0,8,2,2,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,6,6,48,0,0,7
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,8
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,41,0,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,49,0,0,10
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,6,6,50,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,40,39,0,8,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,48,0,0,8
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,43,0,8,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,9,9,49,0,0,8
0,0,0,0,0,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,41,40,0,8,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,49,0,0,8
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,50,0,0,8
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,4,0,0,42,42,0,8,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,4,0,4,8,8,49,0,0,9
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,1,2,2,0,0,1,5,0,0,42,41,0,8,1,0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,50,0,0,7
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,2,1,1,0,0,2,5,0,0,43,42,0,8,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,50,0,0,7
0,0,0,0,0,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,2,2,1,0,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,4,0,4,8,8,49,0,0,9
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,43,0,5,1,1,1,2,2,0,1,1,1,1,1,1,1,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,49,0,0,10
0,0,0,0,1,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,5,0,0,42,42,0,8,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,4,4,50,0,0,7
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,42,42,0,8,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,8,8,50,0,0,9
0,0,0,0,0,5,1,1,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,41,42,0,8,1,1,1,2,2,0,0,1,1,1,1,0,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,9,9,49,0,0,7
0,0,0,0,1,5,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,41,42,0,8,2,2,2,1,2,0,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,5,5,49,0,0,8
0,0,0,0,0,5,2,2,0,0,1,1,0,2,0,2,2,2,0,0,2,5,0,0,41,41,0,7,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,5,5,5,0,5,7,7,50,0,0,10
0,0,0,0,1,5,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,5,0,0,40,42,0,8,1,1,1,2,2,0,1,1,1,1,1,1,1,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,5,0,5,10,10,50,0,0,8
0,0,0,0,0,5,1,1,0,0,2,2,0,1,0,1,1,1,0,0,1,5,0,0,42,41,0,8,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5,0,0,0,5,5,4,0,4,5,5,49,0,0,10
